geohash,non_acclat,non_acclong,UJAHR,UMONAT,UWOCHENTAG,hour
u1qfhgw,52.40224569618693,9.709359982415993,2018,10,4,14
u1qcxvj,52.32314401197924,9.84010383474905,2017,5,7,1
u1qcxn9,52.331382651017606,9.80207256262513,2018,2,6,5
u1qcz6k,52.35236753458597,9.816548162414065,2017,5,6,15
u1qfpge,52.40313560584299,9.837918156690149,2018,1,2,10
u1r41s2,52.406682306691884,9.910753543123391,2018,2,1,11
u1qfj8y,52.387185171215606,9.742640994356586,2017,2,6,9
u1qcu82,52.34128815953718,9.691052169350789,2019,3,1,14
u1qcxwx,52.33193556771991,9.831959120930321,2017,8,5,19
u1qfh77,52.40198392293904,9.6839240641614,2018,2,2,8
u1r1bh7,52.36269921532618,9.847907073940487,2019,4,3,17
u1qfh4h,52.39393762238578,9.673786859556266,2018,3,3,0
u1qfnmp,52.411417664012504,9.777347943551236,2017,11,5,21
u1qfh7v,52.40469307237684,9.687026064094852,2018,12,7,15
u1r184r,52.30774547836061,9.854551856530541,2019,1,5,16
u1qcygd,52.358353159345306,9.791581180138115,2018,10,4,10
u1qf5cj,52.389018419907366,9.664904468128755,2017,10,5,19
u1qcz58,52.359061545181575,9.80052836207296,2017,9,7,8
u1qfhsk,52.40736553408951,9.696557107725036,2017,4,1,2
u1qfnru,52.426445047982575,9.772624933943373,2018,12,5,6
u1qcuf3,52.35172221224114,9.702656195098461,2019,2,4,17
u1r18pv,52.33773199872847,9.85157656758945,2017,6,3,15
u1qfh1x,52.392005457615866,9.678874124112472,2019,2,4,16
u1qcskq,52.319207154223214,9.687530410510218,2017,6,1,6
u1qczhg,52.36548949965989,9.804883019122485,2018,6,4,16
u1r1b80,52.339302433997815,9.866221957365015,2018,2,2,0
u1r4156,52.40149942203726,9.890538819381508,2017,5,2,14
u1qczh9,52.364909654979684,9.802435675569196,2017,10,5,13
u1qfkb4,52.42778232973385,9.704279790141007,2019,4,6,7
u1qczj5,52.36716685095401,9.804373180396622,2018,11,7,22
u1qf4yp,52.41679866924461,9.62374044467462,2018,3,3,13
u1qfh80,52.38402042950801,9.69108903396798,2017,4,5,16
u1qcxmh,52.322530506672884,9.816642570329847,2018,1,4,4
u1qfp6n,52.394037767634934,9.820079335983069,2018,10,3,6
u1qcguz,52.3656362352109,9.66673998775369,2017,7,1,19
u1qcsms,52.32574196822903,9.685046438987218,2018,8,2,8
u1qcxq7,52.32937740202795,9.816257014340044,2019,2,2,4
u1qfjvk,52.41223134091444,9.750777999869559,2018,5,3,12
u1qcwmg,52.32766925406348,9.77136428358035,2018,10,6,21
u1qctr5,52.334692240770714,9.727395917981893,2018,8,1,16
u1qcyte,52.370107071241605,9.782626778192766,2017,3,6,19
u1qfhby,52.38777220891591,9.70990511178596,2019,3,6,5
u1qfqb7,52.42936232573915,9.793674851215405,2018,4,1,4
u1qcwnn,52.328446746646435,9.764626123043522,2017,9,5,9
u1qcstz,52.32761602912435,9.699982873621764,2017,1,3,21
u1r1bu8,52.364436020719864,9.87713065499883,2018,7,5,2
u1qcwxv,52.33809208856632,9.785089970937836,2018,10,3,23
u1qcy9h,52.345427694510235,9.784411908926172,2018,3,7,14
u1r1b0q,52.34083055798236,9.852563112426855,2018,1,1,16
u1qf5gk,52.40197318604678,9.662661883146919,2018,4,7,14
u1qcvyb,52.37627765977198,9.745330222840144,2018,4,2,20
u1qfjp4,52.4222910225254,9.714788581363198,2017,12,4,8
u1qcvxq,52.37978938934651,9.742889750101202,2018,5,2,7
u1qfp2b,52.38754005474784,9.811087874515875,2019,3,5,2
u1qfpgg,52.404601911012094,9.837026392277476,2017,3,5,16
u1qfnhr,52.406238380078356,9.76565236093395,2019,4,3,16
u1qf5b5,52.383216875223816,9.661906885570588,2017,6,4,18
u1qfn6r,52.39603038221686,9.776620167201079,2017,10,4,21
u1qfngf,52.40443035199565,9.792326935026269,2017,8,3,3
u1qczqk,52.37399940788337,9.81741856421469,2017,10,1,23
u1qcvkc,52.36619358806221,9.72558646169566,2018,12,7,20
u1qcue0,52.35648048628232,9.69018233875114,2018,10,2,23
u1r18mj,52.32269747997813,9.862643067257991,2017,4,5,16
u1qcxnd,52.33108612997761,9.803030597547359,2018,10,4,9
u1qfhx2,52.42360097250217,9.690939472032563,2019,1,4,10
u1qfh4f,52.39852064128956,9.671296947133927,2019,5,6,19
u1qfh96,52.390447943941524,9.69382878492251,2017,4,7,20
u1qczg5,52.3563445971057,9.837181589327262,2018,9,7,4
u1qcu5e,52.35835251109793,9.67219228978262,2017,12,7,6
u1qcxw1,52.32833835802548,9.82321901244303,2019,4,7,1
u1qfhxr,52.42336211625972,9.700263143304351,2018,7,1,1
u1qcsw6,52.32978863014476,9.694042325603283,2017,2,3,22
u1qcv1b,52.34918970841013,9.712069744257798,2017,10,4,19
u1qczjy,52.37173209308823,9.808089049046528,2017,7,3,23
u1qcu4y,52.354919172971954,9.676276412769402,2017,5,6,21
u1qfq9s,52.435162894103144,9.784588335973545,2019,5,6,15
u1qfnsq,52.406950979893324,9.787362848172737,2017,9,5,21
u1qfpm0,52.41037558566752,9.811803390646908,2018,12,5,23
u1qf5fj,52.39481176117483,9.665053125960913,2017,8,1,1
u1qcy1k,52.34654399841717,9.762414654862681,2018,1,4,22
u1qcyqf,52.376522063642746,9.770418500786283,2018,6,6,13
u1qctzp,52.333850732678016,9.754672103818317,2017,4,1,11
u1qfpg2,52.40172437892787,9.83285703278072,2018,7,1,7
u1qcsxz,52.337615095672845,9.700865310820738,2019,5,4,9
u1qcwhg,52.32106475442164,9.760992698111433,2019,4,3,20
u1r1btp,52.36762299028261,9.87625626402738,2019,5,2,9
u1qcyj8,52.369484248007396,9.756433577162278,2017,9,7,2
u1qfp6r,52.3964676383141,9.821159374803951,2018,3,5,3
u1qcg7u,52.359784520142505,9.64081830895298,2017,11,4,5
u1qfhcj,52.38879794927281,9.708896782566173,2017,6,1,13
u1qcvjy,52.371225544613544,9.720448750602102,2019,5,4,12
u1qfh11,52.38857467128481,9.669725067280773,2017,2,7,1
u1qcuc9,52.34827080436101,9.703336295416488,2018,8,1,3
u1qcssf,52.3218124250291,9.693412071776573,2019,1,1,16
u1qf58q,52.38462855475809,9.654398641331332,2017,9,6,15
u1qfhd3,52.3959830914596,9.691318868565354,2019,1,1,8
u1qcgcz,52.348622251919465,9.667746320938788,2017,12,5,2
u1qcwz6,52.33475697859587,9.7925471920396,2018,3,5,4
u1qcwqz,52.332214177670544,9.776593363356294,2017,1,2,7
u1qcv5r,52.35717061198394,9.722395455731316,2018,3,6,2
u1qfqcd,52.43508212256342,9.792707372048122,2018,10,6,16
u1qfj3s,52.39231201896152,9.728761477757653,2017,4,5,18
u1qfpxw,52.42452634103154,9.83052192027844,2019,3,6,23
u1r1b6h,52.350665545752605,9.860844546955617,2019,3,5,22
u1qcwpr,52.335906012022946,9.765896685626496,2018,5,2,9
u1qf4f3,52.39573568044011,9.614649097178718,2017,7,6,12
u1qfqe9,52.4472198060915,9.779990698010302,2018,7,2,17
u1qfqg8,52.4465367273046,9.789559167653257,2019,3,4,3
u1qcz4v,52.354091838946715,9.80799005496333,2017,5,4,10
u1qcufs,52.35387663286333,9.707704055193398,2019,5,7,19
u1qcunm,52.373793270189445,9.675666144547934,2019,4,5,14
u1qfh6s,52.39706608965055,9.68517540913852,2019,1,7,19
u1qfhuv,52.40918221071053,9.708923977028876,2018,4,1,7
u1qcy5f,52.360733944527716,9.759756347167311,2018,12,5,2
u1qfp0s,52.38582503021984,9.80548485195733,2017,6,5,9
u1qfh9x,52.391363055316766,9.700468659914842,2018,3,1,17
u1qcxyr,52.32963611163714,9.843049281969837,2018,11,3,1
u1qfnz3,52.42319828425948,9.791410637140519,2017,7,5,19
u1qcvxv,52.3817338099313,9.742113281213564,2017,4,4,11
u1qcwrp,52.33379285334262,9.776501337794855,2019,4,4,7
u1qcv0b,52.3437847105923,9.713212555536808,2018,12,4,11
u1qcvcz,52.3498468897666,9.754997363169077,2018,6,4,10
u1qfp51,52.400220145410465,9.801710219721448,2017,4,3,14
u1qcu3t,52.347937710493206,9.687010750973634,2019,1,4,15
u1qcsju,52.32699988156169,9.674369909992578,2018,8,6,9
u1qcsmh,52.32330724507249,9.68475467461368,2017,6,3,2
u1qcuru,52.38146760452369,9.684773704476312,2019,5,1,4
u1qcwjc,52.32702533404008,9.757299658869632,2017,12,7,0
u1r18ms,52.32599467222926,9.861235934061272,2017,11,6,14
u1r40e7,52.40160573016739,9.87051669844216,2017,1,6,15
u1qfjh1,52.40565588806856,9.713425355306624,2018,6,1,22
u1qcu9e,52.34717893365278,9.694081349018822,2018,12,4,3
u1qcv5g,52.36026273389762,9.716845243103101,2017,9,2,6
u1qczh3,52.36342577557951,9.801630578519251,2019,2,4,18
u1r1bwq,52.373301408203744,9.874777767497319,2017,5,5,22
u1qcvyq,52.37359693100365,9.754456336008374,2017,7,4,15
u1qfn3k,52.3908800914783,9.773114407729038,2019,3,6,20
u1qczdy,52.35512551886301,9.830974073974698,2018,2,4,6
u1qcyuh,52.361964370140825,9.794747110181454,2019,5,6,7
u1qfjnz,52.420695610045165,9.722659038774625,2017,9,1,17
u1r40ej,52.39985307808211,9.872650026563957,2017,1,2,7
u1qfph8,52.408340268865125,9.800611564976164,2018,4,4,5
u1qcze6,52.356847504627275,9.825207238159237,2018,12,1,21
u1qczq0,52.37281145004019,9.811304520824114,2017,12,4,15
u1r1bjs,52.37000135617165,9.850514329509963,2018,12,5,15
u1qcykr,52.362741717895084,9.777091003870796,2019,2,3,12
u1qfjy4,52.4158623733787,9.74826671447011,2018,2,4,3
u1qfnxt,52.42496737730891,9.785628462282302,2018,1,2,20
u1qcydv,52.35404767781966,9.78481356903277,2018,7,5,12
u1qcwmd,52.32588426195781,9.770164031124056,2018,11,7,7
u1qczwp,52.37283370715134,9.832254009081923,2018,4,5,18
u1qfk80,52.42689183016266,9.690130709610939,2018,12,6,16
u1qfhft,52.39690280131765,9.708941590754199,2017,12,6,13
u1qf788,52.430848724765696,9.64629829491574,2018,3,7,11
u1qczs2,52.36332863496588,9.822805863483387,2017,8,7,6
u1r1bjr,52.368242846994974,9.854570266912425,2017,12,1,23
u1r41k0,52.40562902207809,9.900035401579936,2017,5,1,3
u1qfjm9,52.41394604991955,9.725218435819677,2019,5,1,21
u1r407q,52.401681649978556,9.864299148736636,2017,2,4,19
u1qcypy,52.38187100536272,9.764989101654033,2017,9,1,2
u1qf5c7,52.390349058093534,9.661467898501897,2018,10,1,9
u1qfpk6,52.40727440308761,9.814484489077588,2017,4,1,5
u1qcz04,52.33916616614359,9.80256817785365,2018,8,5,13
u1r40yz,52.42065785844424,9.886370192994415,2018,1,6,2
u1r1bx7,52.37965556118991,9.870799728455985,2018,9,7,7
u1qfqdg,52.44244071313764,9.78268293068298,2019,4,7,16
u1qfpnc,52.420561490889796,9.802172790963224,2017,7,4,18
u1qfj1f,52.39274554194401,9.715367329314386,2017,8,7,5
u1r1b6m,52.35247264158376,9.861938231356504,2018,7,4,5
u1qfh06,52.38422110191268,9.670836569746438,2018,8,7,5
u1qfjmn,52.41108414185498,9.731652353306044,2017,8,5,15
u1qcz7m,52.35730787740581,9.817922366986894,2017,9,6,16
u1qcygv,52.359957166346156,9.79575521360797,2018,10,3,18
u1qfhur,52.40715131977804,9.711293116714696,2017,9,7,18
u1qfnth,52.410365208114264,9.784679213045381,2018,4,3,22
u1qcv28,52.34253499282701,9.723186232750622,2018,10,7,17
u1qfhdr,52.39558877983414,9.700574178339915,2018,8,4,18
u1qfq8k,52.4287728743924,9.783709242674956,2017,11,4,16
u1qfhsx,52.408149483258356,9.700263005381876,2018,11,7,0
u1qcwz6,52.335320605554536,9.792379820254665,2017,11,5,19
u1qcxdq,52.30808649476707,9.831059505088604,2017,6,2,6
u1qfpky,52.41027180958981,9.81952359459724,2018,10,2,19
u1qcwyw,52.331558907765675,9.797290533187207,2017,11,2,9
u1qfjq3,52.41767820695328,9.724690015961322,2017,12,3,17
u1qcvrv,52.38159194997444,9.731048156420195,2018,6,6,9
u1r18z2,52.33584398000555,9.876900030043997,2018,5,6,16
u1qfpcy,52.393112888908526,9.841904555098722,2017,5,7,21
u1r1bqp,52.37283901067034,9.865420118547009,2018,10,3,10
u1qcwzd,52.33678237492019,9.792855539035871,2018,5,5,2
u1r1bwj,52.37296430478459,9.872848428870238,2018,8,3,4
u1qfnye,52.419856537984934,9.793109484810557,2017,5,3,20
u1qfptq,52.41233309561184,9.83080340054246,2018,3,7,11
u1qfq99,52.43524725509017,9.780263093529284,2019,1,3,18
u1qfhgu,52.404284433896756,9.707545510209918,2017,6,4,5
u1qcwqq,52.33002911650819,9.77589293992011,2018,2,4,15
u1qcvrr,52.378693494684846,9.73305617465924,2018,6,6,16
u1qcvr0,52.378485129137786,9.723618410629992,2017,2,7,7
u1qcyrt,52.38017235061684,9.774124336205562,2017,10,2,5
u1r40sz,52.40962248690101,9.875904662741926,2018,9,5,10
u1qcuy7,52.37337352550163,9.70581803796007,2017,10,7,19
u1qcv93,52.345988350779855,9.736511640120549,2017,8,2,17
u1qcyu7,52.363548007239594,9.792976472315184,2017,1,6,23
u1qcv73,52.3572413499189,9.724301046862939,2018,10,2,12
u1r40ck,52.39003303379206,9.883155153562164,2018,8,2,4
u1qcgcz,52.34937671584823,9.667907064438998,2017,9,2,12
u1r18t9,52.325245496751535,9.868252992477723,2017,9,7,17
u1qfnfz,52.39817881871971,9.799425329247763,2018,12,1,19
u1qcgu5,52.36101026933503,9.662243665903341,2018,9,5,6
u1qcvsg,52.36629016988109,9.738440529682796,2017,3,2,18
u1r405s,52.402348810641804,9.850479732081444,2018,4,5,12
u1qcun2,52.37397388705327,9.669009626257843,2017,7,3,16
u1r40tu,52.41457112621934,9.872448447795747,2017,12,4,18
u1r1b1s,52.34776899521016,9.849515465941629,2018,7,2,22
u1qfhpt,52.42444434088215,9.674937551221817,2017,11,5,12
u1qcxhs,52.319959155012334,9.805736752385753,2018,8,4,3
u1qcvkm,52.36300319209467,9.730998877442643,2018,1,5,0
u1r18ks,52.319874998557914,9.861193286663923,2017,10,6,11
u1qcypd,52.3808737506882,9.75892098993293,2017,2,2,17
u1r40gb,52.40450328942182,9.877771992933704,2017,7,6,14
u1qcvnd,52.37507255836943,9.715332050811398,2017,7,4,0
u1qcunz,52.376493087719474,9.678805162108734,2017,5,5,14
u1r18p0,52.33462618602091,9.844750056843127,2017,7,3,5
u1qczhh,52.36145182763029,9.80601666990828,2018,7,4,7
u1qcuej,52.35657126426727,9.697863227311153,2018,3,7,2
u1r40wk,52.418160701980646,9.872077051552855,2017,8,5,2
u1qcvtx,52.369362019935465,9.744270512890928,2019,5,2,5
u1qfh1t,52.391064464383604,9.67602759183638,2018,7,7,14
u1qcssc,52.32126108050446,9.691786342305072,2018,7,1,13
u1qcvph,52.37843719218418,9.717929885423858,2019,3,3,14
u1qczj1,52.366848854425776,9.802148559961962,2019,2,5,18
u1qczu0,52.361525055298095,9.83293694798393,2018,12,5,21
u1qcvsg,52.36518230894274,9.739204516254704,2018,8,6,18
u1qfp4z,52.398021868352124,9.809837532072867,2018,5,5,8
u1r1br9,52.381071887158605,9.856454655385653,2017,2,7,17
u1qfqfc,52.4424634503793,9.79103085827834,2018,8,4,5
u1qcz0n,52.339853577995015,9.80913848960347,2017,1,1,7
u1qfpc5,52.38917136494288,9.837861519653542,2018,10,4,18
u1qcyyj,52.37213253366179,9.79640057532938,2017,8,4,2
u1qcxyw,52.33159833835817,9.84167972876642,2017,4,7,8
u1qfjzj,52.422020821126516,9.752303081292482,2019,4,7,19
u1qf5rg,52.42640281810227,9.639541558741408,2019,1,4,7
u1r40r3,52.42309875469331,9.856190175435856,2018,8,7,17
u1qfpn0,52.41686049536818,9.800032807078786,2018,7,3,17
u1qcyrb,52.382610773955435,9.767974640237007,2019,1,7,11
u1qcu81,52.340115894573415,9.691515965388573,2018,6,2,13
u1qcvck,52.346438817476916,9.750964558909304,2019,5,7,4
u1qcy5t,52.35851643237645,9.764043965337901,2017,2,6,17
u1qcwmd,52.32565425570573,9.770885503132947,2018,12,2,17
u1qfjp9,52.424219025347234,9.713299364820267,2018,6,1,10
u1qfkbq,52.428246060145064,9.709255440599406,2018,4,2,20
u1qf4gr,52.40130301482691,9.622773384870756,2018,9,2,19
u1qcgff,52.35403539407356,9.661034190080882,2017,9,1,20
u1qcyjc,52.37087919304755,9.758161635784951,2019,5,2,3
u1qczg1,52.35623849717931,9.835406343936901,2017,5,1,23
u1qfn3s,52.39171166422125,9.773402514247792,2018,2,6,1
u1qcv9p,52.34493329696078,9.743970281445261,2018,1,4,16
u1qfr1k,52.43482862582133,9.80549552092161,2017,3,4,14
u1qfqdq,52.439651428803955,9.78646463137056,2018,1,5,6
u1qcwwb,52.3320326520124,9.778050831965075,2017,7,7,7
u1qcxu9,52.31994505391616,9.835048423798176,2018,3,5,14
u1qfhyj,52.41640332100288,9.708422198477964,2018,5,3,18
u1r187g,52.31614849903948,9.859915049612594,2017,3,7,17
u1qf5hu,52.40966538520549,9.630206894430568,2018,3,4,11
u1r40yt,52.41893142821992,9.884206143716861,2018,1,5,8
u1qfp0q,52.38442792607363,9.808937822418468,2018,1,7,9
u1qcucf,52.348511754989666,9.704913753779978,2017,10,1,3
u1qfngx,52.402053734273444,9.798532492625172,2017,3,5,1
u1qcxuv,52.321638301235666,9.839635076710026,2019,5,5,20
u1r40eb,52.403700880727115,9.86586144951816,2018,5,3,6
u1qczf5,52.35106049015984,9.837478123406378,2018,6,5,15
u1qfpqm,52.418316601450464,9.818452505193447,2017,9,4,20
u1r41h2,52.407095115310426,9.887997082882123,2017,7,2,1
u1r1b91,52.34501606280117,9.86719315707839,2017,4,5,5
u1qcv82,52.340878234427265,9.734668312317359,2018,12,4,15
u1qcygm,52.35708872172269,9.796113733799338,2019,1,5,6
u1r18kj,52.31752098658507,9.8624571808373,2018,10,1,18
u1qfjpj,52.42219103896028,9.719749431692588,2018,4,7,6
u1qcy1z,52.349648161287554,9.765829707098064,2018,9,3,18
u1qcyfv,52.35440092471069,9.796861734931388,2018,5,6,17
u1qfhgj,52.40059212528274,9.709165628911828,2018,4,5,23
u1r1bpt,52.38104094504735,9.85182970965021,2017,8,7,0
u1qcgfu,52.354806598356504,9.66269287400892,2019,4,2,0
u1r400c,52.3880295188519,9.845378449862695,2017,12,3,9
u1qczbz,52.34384374670112,9.842646490590251,2017,7,5,21
u1qcskk,52.31946455993361,9.685106757588091,2017,1,1,4
u1qfh49,52.397144986082125,9.669762204477337,2019,3,4,4
u1qfptu,52.415631930032056,9.828159091094303,2019,1,5,16
u1qcgsj,52.361685136379315,9.653278289165012,2019,1,3,18
u1qcwvc,52.327741731618346,9.790438910026946,2017,5,2,17
u1qcxkr,52.318768364923876,9.821301433507056,2018,10,7,16
u1qf7b4,52.42717321775241,9.660617718058736,2017,3,1,23
u1qcu54,52.355470454229156,9.671972257793326,2017,3,6,22
u1r41he,52.40886060355109,9.892724524277398,2018,12,5,12
u1qfpub,52.410275653526256,9.832770914397706,2019,2,4,23
u1qfh2b,52.38821799877646,9.679137818934924,2018,7,4,1
u1qf4d6,52.39578028235396,9.605039467878942,2017,4,6,7
u1qfpnh,52.41672303346029,9.80609935385589,2018,6,7,0
u1qcuk9,52.36462544441366,9.681520726378862,2017,6,7,19
u1qcv78,52.359243267048676,9.724207705851628,2018,5,2,2
u1qcv3k,52.34636865549956,9.72922639883955,2018,12,3,4
u1qcx7x,52.314820961078595,9.821748179484148,2017,4,7,21
u1qfjpp,52.422566587580135,9.722409514847708,2018,2,1,14
u1qf5ne,52.41914200343936,9.628846139138592,2017,12,5,21
u1qcun7,52.37429840778104,9.67318268644507,2017,12,1,21
u1qfpfk,52.3960131012644,9.838350234516724,2018,8,4,11
u1qfp5n,52.39969925623433,9.8090380517628,2017,6,4,18
u1qfj4e,52.39722808922689,9.716407980582025,2018,9,1,7
u1qfpt5,52.41076866393492,9.827023918778425,2017,8,6,3
u1qfhev,52.40378478891776,9.696930360292308,2018,6,3,18
u1qfj7p,52.4001659161746,9.733214581968587,2017,10,1,4
u1qfh16,52.390930983875776,9.671193618173742,2018,9,3,11
u1qcg7z,52.36057782134198,9.645101795336645,2018,4,4,0
u1qczj7,52.368022114052664,9.805222166792628,2017,1,2,1
u1qfjm1,52.41108296500234,9.724994295800546,2019,3,6,15
u1qfj9v,52.39255070558092,9.741796684143207,2017,9,4,12
u1qctn7,52.33050083190744,9.716167178679488,2018,11,1,21
u1qfnnu,52.42071519395354,9.76217212288504,2019,4,1,15
u1r1by9,52.37546537102707,9.878234677733731,2019,3,3,19
u1qfqbd,52.43007058775538,9.792932680806157,2017,11,3,11
u1r415r,52.40132365889442,9.898257112230532,2019,2,4,8
u1r1bq1,52.3723014144875,9.856805886968358,2018,11,1,20
u1qcvf4,52.35010009274607,9.748504193358523,2019,5,7,8
u1r415x,52.40287879388731,9.89855894214969,2017,3,4,23
u1qczm0,52.36724235615874,9.811843903999938,2019,3,6,13
u1qcvtp,52.367298285187395,9.744488182557454,2018,10,1,0
u1qfpve,52.41429358456445,9.83750140368691,2018,11,2,20
u1r40vn,52.41097134461539,9.885792552089688,2019,1,5,12
u1r1b2p,52.33918510791348,9.864382959054778,2018,3,4,8
u1qf5nz,52.42001284052748,9.63450605406263,2017,12,4,3
u1qcvfj,52.351052242542494,9.751795309578554,2018,8,1,2
u1qcux8,52.38053781993416,9.690758969086072,2017,10,1,8
u1qf5gw,52.402871178489576,9.66535781098166,2017,4,4,3
u1r41hf,52.40970920311803,9.890576628889791,2017,11,5,21
u1qfpmk,52.411661384241455,9.817246533512119,2017,10,1,20
u1qctns,52.33075998170208,9.71804642863194,2017,2,6,14
u1qfqcs,52.43583561373334,9.795516042588924,2018,4,3,19
u1qcxn1,52.32920652533619,9.801232258319404,2018,11,1,6
u1qcxpe,52.33663403777526,9.804824038307155,2018,5,5,23
u1qcvzy,52.3827989792671,9.753683516504555,2017,7,6,14
u1qcvz0,52.37743870189691,9.746095930217628,2017,8,4,7
u1qcv3q,52.34573710525933,9.731842814176344,2018,1,4,19
u1qfhm3,52.41215419231072,9.681578881208324,2019,1,4,18
u1r41n8,52.41986115126148,9.888476175572418,2017,3,3,9
u1qcuhh,52.36108726195588,9.674592982468557,2018,1,3,15
u1qfp5q,52.400979933152094,9.808268320074434,2018,5,4,17
u1qfnhd,52.4085629608028,9.75982818202665,2017,1,6,10
u1qfhrv,52.425449926849154,9.686899516424667,2017,7,2,7
u1qfjqq,52.417184935398616,9.732316037746159,2018,5,1,15
u1qfqbk,52.42813721730967,9.794642693084507,2017,3,6,1
u1qfhqb,52.419966153099494,9.679186689761325,2017,4,1,11
u1qcu7p,52.3562380174652,9.688781002266895,2018,6,7,17
u1qfhvp,52.410477878457016,9.710950496193748,2017,1,7,1
u1qfjs0,52.405756088233446,9.734182603172203,2018,10,2,15
u1qf5rv,52.426577745187274,9.641959157611566,2017,4,3,8
u1qcyzj,52.37779451607629,9.796496031266138,2018,11,3,22
u1qfhxx,52.42444278854225,9.700661055536036,2018,10,2,13
u1r41k8,52.40876726299045,9.89998985911584,2017,5,5,1
u1r1byd,52.375711651525236,9.879705016321445,2018,2,3,0
u1qfhez,52.40364939679512,9.699569323005917,2017,4,1,10
u1r1b4y,52.35438088435174,9.85325863950284,2019,5,6,13
u1qcz2b,52.34307843230823,9.810871838628499,2017,11,7,13
u1qfnm1,52.41138697574771,9.768596504345062,2017,7,6,6
u1qfpj5,52.41106694532982,9.804353714248128,2017,12,7,0
u1qfpnw,52.41988614592018,9.80938695862821,2017,2,3,19
u1qfncy,52.39358524771318,9.797651886637173,2018,3,3,0
u1r40pw,52.424127166430914,9.85265088806347,2019,3,7,3
u1qf72n,52.4280203559752,9.644382348632407,2017,2,1,13
u1qcxqb,52.33236583034251,9.811348903831005,2017,10,1,22
u1qfhpe,52.42485906712339,9.673113293734053,2017,2,5,11
u1qfq3w,52.435127719691586,9.775994834257427,2018,11,1,20
u1qf4yc,52.421012680804836,9.615194138780836,2018,2,5,16
u1qctzb,52.33791422378486,9.745453429073763,2017,3,7,22
u1qfh00,52.38376212234185,9.668821605266814,2018,11,6,6
u1qczpz,52.38195173646798,9.810576250287044,2018,8,6,17
u1qcy35,52.34548377647075,9.770978253967801,2019,4,2,7
u1qcv48,52.3537132234648,9.712129136530391,2018,7,5,1
u1r41e6,52.40091660942977,9.9133921038153,2017,2,7,4
u1qcxgr,52.313261856203226,9.842884092504072,2017,10,2,2
u1qcy9b,52.3489691980918,9.777889941281472,2017,10,6,17
