geohash7,nonacc_lat,nonacc_long,UJAHR,UMONAT,UWOCHENTAG,hour,geohash,cluster_id
u1qf5hy,52.409581280780976,9.632995029251664,2017,12,1,13,u1qf5h,1241.0
u1r40mb,52.41488426917887,9.855062616391084,2018,4,1,7,u1r40m,2138.0
u1qfh6t,52.396679310730896,9.687130761025005,2018,9,1,5,u1qfh6,1344.0
u1qfjgp,52.400472463449184,9.755450557307368,2017,12,2,18,u1qfjg,165.0
u1qcu7b,52.36028745162548,9.679134192495606,2017,7,4,19,u1qcu7,115.0
u1qf5xy,52.42597269112855,9.655430053861297,2019,1,2,22,u1qf5x,1273.0
u1r40tf,52.41502434421445,9.869415127229713,2018,11,2,12,u1r40t,-1.0
u1qcy2p,52.33980659579319,9.776845134574113,2018,7,6,19,u1qcy2,756.0
u1qfjm0,52.41073402877675,9.723805479280683,2017,3,4,5,u1qfjm,1740.0
u1qfpyc,52.4200724609441,9.835104958363,2017,11,5,1,u1qfpy,2143.0
u1qf5u4,52.406118070852614,9.660050139094675,2019,3,3,4,u1qf5u,1234.0
u1qcvhe,52.364418093414095,9.71649717083891,2019,2,2,17,u1qcvh,165.0
u1r1bz0,52.37752568394664,9.87751644452598,2017,1,5,15,u1r1bz,-1.0
u1qf5wv,52.42034617586435,9.653433240780464,2017,8,4,3,u1qf5w,1320.0
u1qf4fm,52.395365508689224,9.621027143136288,2018,2,3,0,u1qf4f,-1.0
u1qfhnd,52.41857755963329,9.670921367560592,2018,4,7,5,u1qfhn,1315.0
u1qf78u,52.432167145525035,9.652381422143268,2017,4,2,6,u1qf78,-1.0
u1qf5c6,52.38968418306586,9.660381085139123,2017,6,4,5,u1qf5c,1215.0
u1r40q4,52.416862972454595,9.858316070206005,2017,10,3,2,u1r40q,2335.0
u1r1b59,52.35823050366446,9.845241348901538,2017,2,3,18,u1r1b5,2224.0
u1qfjtt,52.4133923377849,9.7407647522711,2018,7,6,13,u1qfjt,165.0
u1qcxvb,52.32669496901643,9.833205733367333,2017,6,7,6,u1qcxv,-1.0
u1r1bqz,52.37717984097352,9.865670599631267,2018,12,3,18,u1r1bq,2244.0
u1qcv6p,52.349933949487145,9.732725983630454,2019,3,1,1,u1qcv6,57.0
u1qczeu,52.3606883110174,9.828251570079154,2018,4,6,4,u1qcze,1128.0
u1qfjh8,52.40772121882787,9.712391668300198,2019,4,2,5,u1qfjh,165.0
u1qfjfn,52.394401396451826,9.753142931244977,2017,7,3,0,u1qfjf,165.0
u1qfh9z,52.39327880516656,9.700528469139732,2017,11,1,8,u1qfh9,1373.0
u1qfj80,52.382832338146564,9.734007943445004,2018,4,3,3,u1qfj8,165.0
u1r1bdc,52.355177060732004,9.867373911393743,2018,1,7,7,u1r1bd,-1.0
u1qfj9e,52.392285033869754,9.739238911971382,2017,6,1,10,u1qfj9,165.0
u1qfn1f,52.393185165467784,9.759535661272857,2017,12,7,16,u1qfn1,165.0
u1qfpyj,52.417114909190715,9.840881308610903,2018,8,3,21,u1qfpy,2138.0
u1qcvus,52.363689497761634,9.751293951653352,2018,7,3,11,u1qcvu,165.0
u1qfphn,52.405742132102965,9.808837822621477,2017,8,3,8,u1qfph,2052.0
u1qfnwp,52.415958860482405,9.788698576792157,2017,2,4,7,u1qfnw,1974.0
u1qfnu5,52.40491920133822,9.793544175571396,2017,6,1,21,u1qfnu,1919.0
u1r405m,52.401218830424526,9.851327256557184,2018,3,1,15,u1r405,-1.0
u1r40df,52.39833950505052,9.868969738861978,2017,12,2,2,u1r40d,-1.0
u1qfn0y,52.38826733218524,9.764282994118805,2018,8,1,14,u1qfn0,-1.0
u1qcysh,52.36208618187398,9.78464630715815,2018,3,5,23,u1qcys,958.0
u1qfqex,52.4464609324284,9.78831647714383,2018,2,4,4,u1qfqe,-1.0
u1qfn1s,52.391269166531856,9.761724113229082,2018,7,5,1,u1qfn1,165.0
u1qfqdj,52.438400888855774,9.785160276034764,2018,11,7,6,u1qfqd,-1.0
u1qfh16,52.39103578891504,9.671380075102027,2018,2,3,1,u1qfh1,-1.0
u1qcuu1,52.361875108003986,9.703153654486533,2018,12,3,19,u1qcuu,165.0
u1qcvx7,52.3795940683216,9.739371664621126,2017,3,5,16,u1qcvx,165.0
u1qcu7j,52.355538476540644,9.686028439905186,2017,1,1,12,u1qcu7,122.0
u1qfk22,52.42871586566297,9.679253701469664,2017,12,3,20,u1qfk2,1801.0
u1qfr4y,52.44228944387126,9.809042231595397,2017,6,4,20,u1qfr4,-1.0
u1qfjyp,52.416530531269686,9.755590369293081,2017,3,5,20,u1qfjy,1786.0
u1qcypy,52.38208273699129,9.764630011492402,2017,4,7,1,u1qcyp,1033.0
u1r18w5,52.329091592434,9.87033333554285,2017,5,2,12,u1r18w,-1.0
u1qcwrm,52.33540124646655,9.773810520530557,2019,5,6,21,u1qcwr,756.0
u1qfjgm,52.40168396332992,9.752078430832777,2018,1,2,19,u1qfjg,165.0
u1qfq8k,52.42939098678221,9.783361932123713,2018,3,1,14,u1qfq8,2181.0
u1qcvqj,52.37232760644361,9.730256229981064,2018,7,2,12,u1qcvq,165.0
u1qfjw9,52.41950915177382,9.736133520362664,2018,12,7,3,u1qfjw,165.0
u1qczu3,52.36321003990718,9.835417685332683,2019,2,7,0,u1qczu,1190.0
u1qcsq3,52.33002889392329,9.680863852146274,2019,5,7,11,u1qcsq,24.0
u1qfh1j,52.389344489043715,9.675626952415985,2018,3,7,19,u1qfh1,1342.0
u1qf5gq,52.40184481494325,9.66646488712532,2019,2,4,17,u1qf5g,1237.0
u1qcywx,52.37476970072608,9.787924228495012,2018,5,2,12,u1qcyw,1008.0
u1qfpfv,52.398912029428864,9.840863768881755,2018,5,3,20,u1qfpf,2090.0
u1qf5gd,52.402814890851914,9.659784371334561,2018,4,6,6,u1qf5g,1234.0
u1qfpev,52.404414512244294,9.829654334219212,2018,12,2,1,u1qfpe,2082.0
u1r18m8,52.32589326542777,9.854908651902587,2018,11,5,17,u1r18m,2215.0
u1r415c,52.403587900499325,9.889485474539583,2019,2,2,2,u1r415,-1.0
u1qczgd,52.359318571550105,9.83617214312276,2018,12,1,3,u1qczg,1147.0
u1qfp6x,52.39783157070832,9.821176490059953,2017,12,4,13,u1qfp6,2062.0
u1qfr1j,52.43297669713264,9.807464733699792,2017,10,7,11,u1qfr1,2191.0
u1qczzk,52.37976489783834,9.838908162365989,2018,12,1,16,u1qczz,-1.0
u1qcvek,52.35784364106118,9.739454845976182,2017,9,2,0,u1qcve,165.0
u1qcsxx,52.337442860980794,9.700135366320517,2018,3,5,3,u1qcsx,50.0
u1qfjhf,52.4092524701073,9.715215948273269,2018,1,7,0,u1qfjh,1731.0
u1qcynd,52.37485593019525,9.759083743853983,2018,8,6,13,u1qcyn,165.0
u1qcufv,52.3543868494699,9.708521474120484,2018,2,3,19,u1qcuf,164.0
u1qczg1,52.35574346300135,9.835212576687184,2019,4,4,14,u1qczg,1144.0
u1qcvc9,52.348102242078504,9.746596788941098,2018,10,5,8,u1qcvc,402.0
u1r1bgf,52.35993477499871,9.879947827865767,2018,10,1,8,u1r1bg,-1.0
u1qfjdh,52.394484542215174,9.739475414630984,2017,4,4,0,u1qfjd,165.0
u1qfnzd,52.42408378906932,9.792134226587127,2019,3,6,10,u1qfnz,1992.0
u1qcy5p,52.35590168738771,9.76655073499082,2017,4,3,18,u1qcy5,910.0
u1qcsmp,52.32327161918865,9.689862945143762,2018,9,2,3,u1qcsm,33.0
u1qfr4b,52.44265955961134,9.800345299888244,2018,9,7,3,u1qfr4,2205.0
u1qf5qx,52.41972723710214,9.644992463052168,2017,7,1,10,u1qf5q,1273.0
u1qfpc6,52.39087863547357,9.835932423358928,2019,1,3,5,u1qfpc,2079.0
u1qfn85,52.38354501676344,9.782576552976996,2017,2,4,10,u1qfn8,1066.0
u1qcvzc,52.382420334827096,9.747408941249443,2018,8,4,18,u1qcvz,165.0
u1qf550,52.40027257709876,9.624542628669085,2017,1,2,23,u1qf55,-1.0
u1r1b8w,52.34251196865954,9.874378812759637,2018,5,7,16,u1r1b8,-1.0
u1qfjkw,52.40883354545054,9.731416028706967,2017,5,7,12,u1qfjk,1737.0
u1qcwyr,52.33025173575136,9.79903494057791,2018,1,7,19,u1qcwy,837.0
u1r1b8f,52.34318086202814,9.868940763003721,2017,3,1,18,u1r1b8,2233.0
u1qfj2q,52.38512294190295,9.731797920972332,2017,2,3,21,u1qfj2,165.0
u1qcy0z,52.34430916410011,9.766778568938431,2018,12,3,13,u1qcy0,755.0
u1qfh4v,52.39904106943779,9.675922415291186,2017,7,2,4,u1qfh4,1363.0
u1qfrh4,52.44922027255814,9.803188960758238,2017,9,3,13,u1qfrh,-1.0
u1qcsjr,52.32457797033774,9.677779918645383,2019,4,1,11,u1qcsj,23.0
u1r1bvr,52.368701346478794,9.887082984065868,2017,11,1,2,u1r1bv,-1.0
u1qcyyg,52.37692624162422,9.79416962965614,2017,6,6,2,u1qcyy,1082.0
u1qf557,52.401734560412606,9.62905197397741,2017,11,1,13,u1qf55,-1.0
u1qcsnd,52.33114443631635,9.671003699774683,2019,5,4,17,u1qcsn,-1.0
u1qczmt,52.36953854902672,9.818249765295619,2017,5,3,18,u1qczm,1163.0
u1qcstr,52.3240053015032,9.699734314908763,2018,1,1,22,u1qcst,35.0
u1qcswu,52.33316344058242,9.696723635279817,2019,1,6,22,u1qcsw,47.0
u1qfnuh,52.40568211583744,9.794334305148599,2017,7,5,23,u1qfnu,1919.0
u1qcsys,52.33199117352378,9.707077229210194,2018,6,4,14,u1qcsy,-1.0
u1r18ph,52.334100406525145,9.849447102604149,2019,1,3,5,u1r18p,-1.0
u1qcvyx,52.37515544256688,9.755371319687173,2017,6,2,9,u1qcvy,165.0
u1r1bre,52.380478568283046,9.859509304382136,2017,9,6,13,u1r1br,2257.0
u1qczvf,52.37127618331768,9.836631779595963,2018,6,6,3,u1qczv,-1.0
u1r1bz4,52.37736980829282,9.88016208065324,2018,11,2,1,u1r1bz,-1.0
u1qfnue,52.40848247935901,9.793138421485862,2019,1,7,22,u1qfnu,1919.0
u1qfnug,52.40994828531188,9.79395462326666,2019,5,4,8,u1qfnu,1919.0
u1qfnng,52.42049906068589,9.760754267129304,2019,4,4,8,u1qfnn,1934.0
u1qcxd9,52.309453174524705,9.823204566308009,2017,3,4,16,u1qcxd,813.0
u1qcsx8,52.33641000396097,9.691257550969294,2019,3,4,19,u1qcsx,42.0
u1r406b,52.39912166987904,9.855301705150882,2018,5,2,11,u1r406,2257.0
u1qcz0f,52.34365993764514,9.802832763124584,2018,9,2,16,u1qcz0,950.0
u1qcuse,52.364706294910114,9.695376311580688,2017,1,6,12,u1qcus,165.0
u1qcuet,52.358409204760726,9.697515156788972,2017,7,5,2,u1qcue,160.0
u1r186c,52.31057778710642,9.856734414939556,2018,10,5,15,u1r186,-1.0
u1qcuc2,52.34683981000698,9.701384779395804,2017,7,1,16,u1qcuc,142.0
u1qcgxu,52.38244721526371,9.651605157600413,2018,7,7,12,u1qcgx,-1.0
u1r1bz1,52.37733883839314,9.878922446281614,2017,7,6,10,u1r1bz,-1.0
u1qfjes,52.402197691510274,9.739999764942047,2018,8,5,3,u1qfje,165.0
u1qfpws,52.41858980576289,9.827576057261512,2018,7,4,9,u1qfpw,2133.0
u1r41s3,52.406759963260406,9.911166023231011,2018,7,2,13,u1r41s,-1.0
u1r1bnw,52.37561911406539,9.852527609290355,2018,12,1,18,u1r1bn,-1.0
u1qcxfj,52.30642248630696,9.840318453308482,2018,3,4,2,u1qcxf,-1.0
u1qfnwn,52.41646115131696,9.78617750346817,2017,4,6,10,u1qfnw,1952.0
u1qfpmd,52.41311445730837,9.814493608811,2017,10,6,14,u1qfpm,2116.0
u1qczsc,52.365613179918,9.82383263205892,2019,4,6,5,u1qczs,1128.0
u1qcwq9,52.33094508037266,9.768601236174826,2018,11,1,12,u1qcwq,757.0
u1r40cj,52.38915958836757,9.883799688051699,2017,8,3,0,u1r40c,-1.0
u1qcvxe,52.38141541793314,9.739082232095974,2018,6,5,2,u1qcvx,165.0
u1qfp0q,52.384658978764676,9.80909174831639,2019,5,3,20,u1qfp0,1174.0
u1qcujt,52.369610257193926,9.676050538567868,2017,7,5,4,u1qcuj,182.0
u1qczp5,52.378212986212276,9.804389384775236,2018,4,6,15,u1qczp,1167.0
u1qcwpq,52.33537072250608,9.764267538790607,2018,10,1,8,u1qcwp,745.0
u1r1b6b,52.355248058774954,9.855527647575057,2017,3,2,2,u1r1b6,2229.0
u1qfhz9,52.4249387811551,9.70311751955811,2018,10,5,22,u1qfhz,1499.0
u1qfjvb,52.41550717190674,9.745429717987804,2018,12,1,13,u1qfjv,1783.0
u1qcuzw,52.38057218423917,9.71008010381668,2017,7,4,20,u1qcuz,309.0
u1qfhe9,52.40273397694149,9.692489548731869,2018,9,4,9,u1qfhe,1402.0
u1qcyfh,52.35070487804376,9.795630265600328,2018,11,6,17,u1qcyf,961.0
u1qf5kc,52.409924537551795,9.636703264970214,2017,8,3,18,u1qf5k,1241.0
u1qfj3x,52.392047793096715,9.733161848896497,2018,8,7,5,u1qfj3,165.0
u1qcz0f,52.343715452371065,9.80309476649432,2018,8,6,4,u1qcz0,950.0
u1qfp0p,52.38341601279842,9.809943673036598,2019,1,3,2,u1qfp0,1174.0
u1qcy86,52.341166848271754,9.781307845017439,2017,1,1,11,u1qcy8,937.0
u1qcz49,52.353675889890006,9.802137697998836,2017,1,1,21,u1qcz4,961.0
u1qfj84,52.384086184762246,9.737465678560806,2019,4,4,5,u1qfj8,165.0
u1qfp7c,52.40358802687321,9.812525483871275,2017,10,2,17,u1qfp7,2052.0
u1qcwy6,52.329262333062104,9.79288059575424,2018,3,1,9,u1qcwy,792.0
u1qcyz6,52.37988882193657,9.791672923809957,2018,10,7,7,u1qcyz,1872.0
u1qfj8g,52.38821127882213,9.739038801586398,2017,5,5,17,u1qfj8,165.0
u1r1cp1,52.37771687443856,9.890429790922703,2018,11,5,18,u1r1cp,-1.0
u1qcv87,52.34052842325029,9.738721770666134,2019,2,6,23,u1qcv8,82.0
u1qf4uk,52.40750935039309,9.619642522316607,2017,7,2,12,u1qf4u,1202.0
u1qf5v1,52.41072793420553,9.659421500207962,2019,3,2,6,u1qf5v,1234.0
u1qcv11,52.344804391166704,9.713471210524881,2017,10,7,12,u1qcv1,57.0
u1qcswe,52.33112561421198,9.694967051327547,2018,7,5,0,u1qcsw,34.0
u1qfn2g,52.387388126465986,9.771560616426806,2017,9,4,4,u1qfn2,1822.0
u1qcuut,52.364451032547095,9.708099621361324,2017,3,3,5,u1qcuu,165.0
u1r1b3n,52.34458790907527,9.864188758298548,2019,4,7,7,u1r1b3,-1.0
u1qcybx,52.34259990362921,9.79938105840836,2018,8,2,0,u1qcyb,950.0
u1qf5u7,52.40728971507289,9.661268538920533,2019,3,2,20,u1qf5u,1234.0
u1qfjwb,52.421171414343654,9.735161669933364,2018,1,7,3,u1qfjw,165.0
u1qfpqw,52.41868615617034,9.81988511449755,2018,3,1,20,u1qfpq,-1.0
u1qcv7k,52.35718379985808,9.728549774426043,2017,8,6,9,u1qcv7,395.0
u1qfp83,52.38488981138314,9.82428990533784,2018,5,5,5,u1qfp8,2063.0
u1qcvwr,52.373295028881024,9.743892905722277,2019,5,4,0,u1qcvw,165.0
u1r18pm,52.334980842796774,9.850699486811225,2018,1,6,10,u1r18p,-1.0
u1qcur3,52.37886589292997,9.680808578150954,2017,9,7,10,u1qcur,204.0
u1r1bd4,52.35054767004622,9.86853900011489,2018,10,4,8,u1r1bd,-1.0
u1r40d8,52.39661480511755,9.867095268244583,2018,8,7,20,u1r40d,-1.0
u1qcz7v,52.35985229638363,9.8179154736857,2018,2,7,5,u1qcz7,1105.0
u1qfhz2,52.42273394111654,9.701533159882104,2018,9,7,14,u1qfhz,1454.0
u1qcxqr,52.32959752258554,9.82101275163244,2018,8,7,8,u1qcxq,856.0
u1qfpk1,52.406069574141576,9.81302469001181,2019,5,1,12,u1qfpk,2052.0
u1qcxxe,52.33670906849037,9.826668904784047,2018,12,6,6,u1qcxx,868.0
u1r40vw,52.41345535951814,9.886194487938782,2018,12,3,14,u1r40v,-1.0
u1r1b63,52.35209721395678,9.856334617575195,2017,10,5,3,u1r1b6,-1.0
u1qcysd,52.36446209446886,9.78169145807858,2018,9,6,16,u1qcys,958.0
u1qfqcf,52.43640621450359,9.792100954590355,2017,5,3,11,u1qfqc,2188.0
u1qcyc7,52.34654050257558,9.793791763995934,2018,9,5,23,u1qcyc,950.0
u1r18m4,52.323561378177224,9.85838142341426,2017,12,1,15,u1r18m,2216.0
u1qcvw5,52.37293016907761,9.73825480576743,2018,8,4,10,u1qcvw,165.0
u1qfpfc,52.398160573723594,9.835387116345485,2017,8,4,5,u1qfpf,2081.0
u1r40gr,52.40152381916759,9.887107502391917,2017,6,3,7,u1r40g,2307.0
u1qcsry,52.3378318288714,9.688077461284012,2017,7,3,20,u1qcsr,32.0
u1qfpwy,52.42001075515468,9.830479067272789,2018,12,2,2,u1qfpw,2143.0
u1qfnyq,52.41741045181332,9.797282309371825,2018,7,2,13,u1qfny,1919.0
u1qfnwn,52.41596274271401,9.786168264376904,2019,3,3,1,u1qfnw,1952.0
u1qcwke,52.32000187122837,9.77211525586017,2018,1,3,19,u1qcwk,-1.0
u1qfnj7,52.412112795230286,9.760196580540835,2018,4,1,21,u1qfnj,1920.0
u1qcvp8,52.381266764095315,9.713009008039313,2017,7,6,9,u1qcvp,165.0
u1r417g,52.40473560002484,9.903451041852103,2017,7,5,8,u1r417,2336.0
u1r18tz,52.326868726331604,9.875922929360248,2017,9,3,17,u1r18t,-1.0
u1r1bhp,52.361718107065506,9.854700623735177,2018,10,3,21,u1r1bh,2228.0
u1qcx7t,52.31416142697866,9.8186396669733,2018,9,1,11,u1qcx7,811.0
u1r1bwh,52.37271530517045,9.871670556245054,2018,10,3,14,u1r1bw,2265.0
u1qfpqj,52.415982742280384,9.818106682253537,2017,1,4,22,u1qfpq,-1.0
u1qcvct,52.34803214541587,9.752033632050852,2018,9,3,22,u1qcvc,402.0
u1r400w,52.38646629277915,9.853124798822355,2018,7,7,5,u1r400,2257.0
u1r18wn,52.328953161516,9.8751052796119,2017,6,1,16,u1r18w,-1.0
u1qcxf9,52.30884880038403,9.834325866008855,2017,10,1,20,u1qcxf,-1.0
u1qcvd0,52.35094926321185,9.734363975146104,2018,5,1,15,u1qcvd,-1.0
u1r18k3,52.31875800990303,9.856518165034515,2017,3,7,18,u1r18k,-1.0
u1qctrg,52.33849241607648,9.728228468681019,2018,8,5,21,u1qctr,57.0
u1r4016,52.39017473450719,9.8465067956065,2018,3,7,22,u1r401,2269.0
u1qcvgb,52.35981296534276,9.745153697991542,2019,2,4,19,u1qcvg,165.0
u1qfnzb,52.425899694524134,9.789705835290713,2019,5,3,8,u1qfnz,-1.0
u1qcz3e,52.34751076645085,9.815946003681306,2017,10,5,7,u1qcz3,1094.0
u1qfh6b,52.39852978916952,9.679120989769569,2017,4,4,11,u1qfh6,1367.0
u1qcz72,52.356898640641965,9.810901856226627,2019,2,2,13,u1qcz7,1102.0
u1qfhum,52.406526297721264,9.708249803561673,2017,11,4,16,u1qfhu,165.0
u1r18qd,52.33188630356955,9.857646146438746,2017,3,4,19,u1r18q,-1.0
u1qcu4t,52.353730345895045,9.675827254181387,2018,10,5,7,u1qcu4,106.0
u1r1b7q,52.35752978871136,9.864318089038424,2017,7,1,17,u1r1b7,2231.0
u1qfnj0,52.411157195479355,9.757106475407538,2017,9,2,3,u1qfnj,1922.0
u1qfqbj,52.42706188515393,9.796735583685713,2018,4,1,6,u1qfqb,2125.0
u1r409c,52.39271598956027,9.868255346129926,2017,12,1,18,u1r409,-1.0
u1qcwy8,52.33185025253468,9.78951764956521,2018,12,5,11,u1qcwy,792.0
u1qfp7h,52.399307478065396,9.816719557017755,2017,10,5,18,u1qfp7,2061.0
u1qczzg,52.38156715532347,9.837450796295741,2017,11,7,19,u1qczz,2077.0
u1qcyw0,52.3720915568833,9.777987961210252,2019,3,6,6,u1qcyw,1008.0
u1qcwqj,52.328512286264036,9.77479460596558,2017,9,7,2,u1qcwq,756.0
u1qfnme,52.41375758809487,9.77157762328311,2017,8,4,9,u1qfnm,1932.0
u1r1cjb,52.37154925144946,9.887975355774934,2017,10,1,6,u1r1cj,-1.0
u1qfnx9,52.424609341840046,9.779458622447418,2017,3,6,23,u1qfnx,1988.0
u1r1bzf,52.381672685069894,9.880749948780585,2018,2,7,13,u1r1bz,-1.0
u1qcxem,52.313607566756076,9.829244118791923,2019,2,7,17,u1qcxe,816.0
u1qfnrc,52.426646503457185,9.768474411223561,2019,4,2,11,u1qfnr,2173.0
u1qcv57,52.35796721270675,9.7173778249999,2019,1,3,9,u1qcv5,165.0
u1qfnv4,52.4102890890459,9.792669917453496,2017,10,3,23,u1qfnv,1919.0
u1r18qj,52.328836570464276,9.861799099802687,2017,11,1,19,u1r18q,2217.0
u1qcuc6,52.34665362681089,9.703929184504016,2017,7,2,8,u1qcuc,151.0
u1qf5w1,52.416495994286635,9.648527290971268,2017,9,1,3,u1qf5w,1234.0
u1r40yg,52.419994197243284,9.881375570536092,2019,1,3,18,u1r40y,-1.0
u1qf5qy,52.42027310984729,9.643911587123878,2019,1,7,17,u1qf5q,1273.0
u1qfny0,52.4160433957621,9.789421613558273,2018,9,1,6,u1qfny,1974.0
u1qcxq9,52.33130934958352,9.812866580554903,2018,7,4,19,u1qcxq,851.0
u1qfnzx,52.42489470254328,9.799500490441195,2017,7,2,22,u1qfnz,2125.0
u1qfnhm,52.406646744998,9.764086481777044,2018,12,1,16,u1qfnh,1920.0
u1qcu2v,52.3441071081587,9.68689612006155,2017,11,6,10,u1qcu2,98.0
u1qczkh,52.3608848989168,9.816432491969096,2018,10,5,3,u1qczk,1105.0
u1qcus7,52.36328510530032,9.69408046174387,2017,5,1,21,u1qcus,165.0
u1qcy5x,52.359404246148756,9.766261394785976,2017,7,3,21,u1qcy5,165.0
u1qcunx,52.37468202014298,9.678051688600057,2018,11,7,19,u1qcun,193.0
u1qcwws,52.331364797077036,9.783799580386118,2017,8,7,6,u1qcww,792.0
u1qfjb7,52.384965026531496,9.749174378992947,2017,1,6,2,u1qfjb,165.0
u1qfpmr,52.412022405244464,9.820973333620387,2018,10,6,4,u1qfpm,2113.0
u1qcxru,52.33752086253901,9.816941308022738,2018,9,1,16,u1qcxr,858.0
u1qczes,52.35946076143632,9.828000437118687,2017,10,6,6,u1qcze,1128.0
u1qcsx0,52.334255852910175,9.691212205814908,2017,9,2,4,u1qcsx,36.0
u1qcy3z,52.34945428551296,9.777250398321307,2018,11,4,11,u1qcy3,905.0
u1qcv3m,52.34631935723699,9.72997887211922,2017,4,3,1,u1qcv3,357.0
u1qfhe8,52.40221335496682,9.691268795753171,2018,12,7,2,u1qfhe,1373.0
u1qfpur,52.40647221883997,9.8427939965957,2019,3,2,5,u1qfpu,-1.0
u1qczsg,52.36561426202624,9.827057713693923,2017,11,1,0,u1qczs,1128.0
u1qfpue,52.40767765655229,9.8382060129461,2018,8,4,1,u1qfpu,2137.0
u1qfjb7,52.38528090035067,9.749637033325321,2019,4,7,4,u1qfjb,165.0
u1r415v,52.40394891799354,9.895412686558878,2019,5,4,19,u1r415,2336.0
u1qfj5d,52.402730105710276,9.715057684140282,2017,1,5,3,u1qfj5,165.0
u1qcz41,52.35041667467494,9.80206498404397,2017,10,1,13,u1qcz4,1099.0
u1qfq9u,52.4366106264931,9.783426897530504,2018,8,5,15,u1qfq9,-1.0
u1qcvy6,52.373706041654565,9.747803353670252,2018,6,5,16,u1qcvy,165.0
u1qcudg,52.35502077262802,9.694802816722381,2019,5,7,2,u1qcud,155.0
u1qfpdd,52.39681672806242,9.825080099002218,2018,8,7,0,u1qfpd,2082.0
u1qcuk2,52.363285739903354,9.680018137343758,2019,2,7,6,u1qcuk,173.0
u1r18jq,52.32385745815451,9.852114511501776,2017,7,5,9,u1r18j,2213.0
u1r40bd,52.385598261784544,9.87962444359772,2017,9,4,19,u1r40b,-1.0
u1qfjuh,52.40603960577144,9.751699200247986,2017,1,3,11,u1qfju,1728.0
u1qcvf8,52.35377992123808,9.745933546792088,2018,8,5,16,u1qcvf,165.0
u1qfhsq,52.40750874888315,9.699185862966182,2018,1,2,14,u1qfhs,165.0
u1qcwyg,52.332132371284274,9.793149149485977,2018,11,6,17,u1qcwy,805.0
u1qfpj8,52.41326217183233,9.800765214849427,2017,8,5,21,u1qfpj,1919.0
u1qfptc,52.41559183830356,9.82381270685335,2018,12,2,9,u1qfpt,2133.0
u1qf5rh,52.42172914410948,9.641416925318213,2017,12,4,19,u1qf5r,1273.0
u1qfj96,52.39034923966854,9.737166505608556,2018,4,4,18,u1qfj9,165.0
u1r402m,52.38510330344511,9.861986304484674,2018,6,2,12,u1r402,2257.0
u1qfpvk,52.411908617601654,9.838487139731896,2019,3,4,18,u1qfpv,2137.0
u1qczrs,52.38107349431473,9.817639036049973,2017,2,6,7,u1qczr,1182.0
u1qcvw2,52.374078285639975,9.734668395168422,2018,4,1,3,u1qcvw,165.0
u1qfn8t,52.38612026857298,9.785255382353103,2018,1,1,8,u1qfn8,1867.0
u1qcww1,52.328951288704175,9.78013415012026,2017,1,6,7,u1qcww,756.0
u1qczfs,52.352754748129094,9.838865681515344,2018,2,1,15,u1qczf,1145.0
u1qf5uh,52.406056341909924,9.663424443992517,2017,7,7,7,u1qf5u,1234.0
u1qcvpn,52.377457272352906,9.720258010109577,2017,7,6,3,u1qcvp,165.0
u1qfq6m,52.4393873761104,9.774200810222373,2017,12,7,9,u1qfq6,-1.0
u1qcv66,52.35172712190483,9.726753087450499,2017,3,2,12,u1qcv6,57.0
u1qfjz8,52.42469583268021,9.745995847962645,2019,4,4,7,u1qfjz,1796.0
u1r404u,52.39843608251639,9.849410295499595,2018,7,6,1,u1r404,2294.0
u1qcumu,52.37158339648549,9.684695822707267,2018,9,6,17,u1qcum,191.0
u1qf5jr,52.41274865649932,9.63440118637032,2019,2,6,9,u1qf5j,1241.0
u1qcgxy,52.38249005987051,9.654284521486556,2017,2,3,1,u1qcgx,-1.0
u1qcvj1,52.3672051492154,9.714591140954887,2019,1,5,12,u1qcvj,165.0
u1r1bm9,52.36993004514464,9.856856103232063,2017,7,7,15,u1r1bm,2237.0
u1qcvz7,52.37990906828158,9.750011438116863,2017,8,5,8,u1qcvz,165.0
u1qcxs8,52.32063292970575,9.822789436603466,2017,5,7,4,u1qcxs,860.0
u1qcvb5,52.33919341546438,9.750165788703402,2018,8,5,20,u1qcvb,398.0
u1qcy16,52.346849727067,9.75957439852161,2017,7,2,21,u1qcy1,755.0
u1r1bze,52.380075609836034,9.881305047500843,2018,11,2,16,u1r1bz,-1.0
u1qcv5d,52.35903346205157,9.714901151488784,2018,11,3,23,u1qcv5,165.0
u1qfncr,52.38980708843871,9.798556917284797,2017,12,6,2,u1qfnc,1878.0
u1r40eh,52.400609263266155,9.87169725206789,2017,4,4,19,u1r40e,2302.0
u1qcxg9,52.315216789264916,9.835449650619264,2018,7,3,22,u1qcxg,-1.0
u1r1b63,52.35224757794632,9.856961833868173,2018,12,2,18,u1r1b6,-1.0
u1qfn4j,52.39458350092203,9.763871664007418,2017,11,5,5,u1qfn4,165.0
u1qcv9g,52.34955734327506,9.738642087173467,2018,8,5,8,u1qcv9,-1.0
u1qf5xy,52.42661803660585,9.655532164296297,2017,12,5,4,u1qf5x,1273.0
u1qcuc1,52.345238771383954,9.703550361468784,2018,9,1,1,u1qcuc,151.0
u1qf5nk,52.41751636049744,9.630398794037863,2019,4,2,13,u1qf5n,1234.0
u1qfqe2,52.44580604689612,9.779122229980821,2019,4,7,18,u1qfqe,-1.0
